MON,DISTRIBUTOR_FTS_ID,DISTRIBUTOR_NAME,INVOICE_COUNT,PRICE_SUM,SUM_INVOICE_TOTAL
6,62145,KINSLAHGER BREWING COMPANY,6,13.88,1331.55
6,139553,HURON MARKET (SS),4,40,1331.48
6,102409,OCRACOKE BREWING INC,5,50,1325
6,142119,"J SOIF, LLC",4,12.29,1321.29
6,60287,VANGUARD BREWING,5,45.6,1300.6
6,78942,COURTYARD WINERY,7,73.38,1296.54
6,73114,"LO REZ BREWING, LLC",10,-510,1288.3
6,64777,HAVRE DISTRIBUTORS INC,5,-479.81,1263.04
6,54063,CRACOVIA BRANDS,3,78.42,1260.42
6,155347,TRAIL POINT BREWING,5,0,1250
6,67934,HANDCRAFTED WINES OR,3,1.7,1248.64
6,144756,SHIP BOTTOM BREWERY PA,3,33.6,1243.8
6,23061,GLIDEWELL DISTRIBUTING CO,4,30,1225.53
6,79940,VINOVERITAS,2,-400.8,1213.2
6,33827,GRAND MOUND LIQUOR & BEVERAGE,3,135,1203.68
6,12151,"ANTARES, INC.",2,1201.75,1201.75
6,147600,CROWN TAP SYSTEMS LLC,1,80,1190.4
6,58849,A SUN DOWN ENTERPRISE LLC DBA SUN UP BREWING,3,-690,1188
6,14668,MARINER BEVERAGES,5,-247.74,1184.14
6,54722,ROLLER MILLS LLC DBA HOOTS BEER CO.,8,-300,1180
6,49905,PRIMAL BREWERY LLC,14,-60,1176
6,46486,"DOLL DISTRIBUTING, LLC - MINNESOTA",3,-150,1166.8
6,146860,LOS ANGELES ALE WORKS,7,-30,1165
6,79634,SCULPTURE HOSPITALITY / SAVANNAH BEVINCO,3,1165,1165
6,12728,BLUE RIDGE BEVERAGE CO. - LYNCHBURG,726,-8508.5,1164.88
6,140232,VACATIONLAND DISTRIBUTORS - NEW HAMPSHIRE,10,-700,1158
6,102319,DUQUESNE DISTRIBUTING,5,-240,1154.35
6,124136,BREWERS STAR DISTRIBUTING,7,60,1152
6,12505,REPUBLIC NATIONAL DIST - EL PASO,5,30,1151.94
6,109574,HOP TREE BREWING,8,90,1150
6,46402,HONEYGIRL MEADERY,1,100,1138
6,45395,HOP BUTCHER FOR THE WORLD,1,-11.25,1136.25
6,107557,LAGUNA BEACH BEER COMPANY,5,-300,1132
6,70947,CONCENTRIC VENTURES INC DBA BEVINCO OF SOUTHWEST,3,675,1125
6,151736,WRONG CROWD BEER COMPANY,4,120,1124.88
6,30051,WANDERLUST BREWING COMPANY,10,0,1114
6,120734,VICIOUS FISHES,10,-250,1112
6,44059,JOHNSON CITY BREWING,6,-550,1112
6,22402,SOUR GRAPES,3,-590.71,1110.5
6,153670,PENN COVE BREWING,3,50,1110
6,22872,PEARL DISTRIBUTING - OR,9,48,1107.75
6,115852,BILL'S DISTRIBUTING LTD,224,465.52,1104.28
6,85057,SCORCHED EARTH BREWING,10,0,1101.6
6,17287,BOB RALPH DISTRIBUTING COMPANY,9,-360,1096.05
6,157001,GUIDON BREWING COMPANY LLC,4,-60,1092
6,145172,INVISIBLE MAN BREWING,1,-150,1090.2
6,48977,FOUR BULLETS BREWERY,3,260,1085
6,99565,HIDDEN SANDS BREWING CO.,4,120,1069.7
6,58412,BADGER LIQUOR CO. INC.,13,-1972.67,1064.69
6,146147,ODEN BROTHERS BREWERY,7,11,1051
6,142735,"ART HISTORY BREWING, INC",7,150,1046
6,30682,ON THE ROCKS DISCOUNT LIQUOR,4,-210,1037.11
6,123797,MOBTOWN BREWING COMPANY,7,120,1035
6,101870,IVORY BILL BREWING CO,11,-90,1025
6,26908,"BLUE CRANE IMPORTS, LLC",2,11.77,1019.77
6,103267,BROKEN ARROW BREWING COMPANY,3,120,1010
6,61697,MECK ABC #16 PINEVILLE-MATTHEWS ROAD,1,-146.8,1000
6,115249,METEORITE BREWERY LLC DBA OREGON CITY BREWING CO.,6,-180,997
6,76241,STARRY EYED BREWING CO.,11,-285.78,996.22
6,89005,12 BRIDGE CIDERWORKS,6,30,994.3
6,144198,CURIO BREWING COMPANY (D),6,-350,987
6,479,"JAY COUNTY BEVERAGE, INC.",16,-220.27,984.24
6,88654,ARCO GLOBUS INTERNATIONAL,1,551,978.4
6,141525,BARREL + BEAM,2,-10.8,975.6
6,57482,"GLYPH 1224, LLC DBA SCULPTURE HOSP OF NW PHOENIX",3,975,975
6,68447,DMV DISTRIBUTING LLC,2,-445.45,971.39
6,105055,PAVILLION DISCOUNT BEVERAGE,1,-10.38,970.16
6,63785,TRIPP DISTRIBUTING,3,-270,964.43
6,153688,SMB DISTRIBUTING DBA SPENCER DISTRIBUTING,5,96,962.8
6,146131,ASCEND BREWING CO. DBA BRUZ BEERS,4,25,945
6,50742,WOODEN BEAR BREWING (V),4,30,940
6,71665,HY-VEE #01634 (SS),2,6,935.01
6,50837,"BIKE RACK BREWING CO., LLC",6,200,935
6,66641,WEATHERED SOULS BREWING CO.,2,440,934.8
6,75351,CRAFT COLLECTIVE,8,-1325,920.4
6,117808,TWO K FARMS CIDERY & WINERY,5,-40,920
6,77931,JAMES CREEK CIDERHOUSE LLC,3,150,918
6,125586,WAYPOST BREWING CO.,5,-76,918
6,106971,SPIRAL BREWERY,5,180,910
6,97636,TEAM BEE LLC DBA SCULPTURE HOSPITALITY OF CAPE,4,900,900
6,150659,GOOD OMENS,1,-12,882
6,141012,LOST WORLDS BREWING,6,-70,874
6,138865,FAIR ISLE BREWING LLC,3,45,867
6,45034,FANATIC BREWING COMPANY,4,200,860
6,41764,O'DARBY'S FINE WINE & SPIRITS,1,200,858.88
6,44832,SANTA MARIA VINEYARD AND WINERY,3,4.5,858.6
6,156519,SHIMAI TOSHI BREWING,6,36,858
6,104274,ARTISAN ALES LLC DBA WORKING CLASS BREWERY,3,4.96,854.82
6,8169,GRAPE EXPECTATIONS - WA,33,0,848.06
6,85493,GIG HARBOR BREWING CO,8,0,846
6,60136,SYNERGY FINE WINES DOMINICO DISTRIBUTION - CO,3,120,840
6,17102,"LLOYD DISTRIBUTING, CO.",8,-800,839.15
6,55716,GRANITE FALLS BREWING COMPANY,3,200,835
6,83062,SCULPTURE HOSPITALITY OF CENTRAL ALABAMA,3,825,825
6,156304,LIQUID DISTRO,2,-120,815
6,65659,ROOFTOP BREW,6,45,814
6,34185,ENKI BREWING COMPANY,2,150,810
6,75994,ARCH ROCK BREWING COMPANY,4,33.6,798
6,150688,UNPLUGGED BREWING COMPANY LLC,5,120,798
6,77617,LAZY MONK BREWING,5,120,794.85
6,57974,FARMINGTON BREWING COMPANY,6,30,790
6,8717,"BAMA BUDWEISER OF SELMA, INC.",4,-400,782
6,26218,KING COFFEE & TEA SERVICES DBA FIVE O'CLOCK BRANDS,4,-928.35,775.65
6,92197,BRANCH & BONE ARTISAN ALES,4,60,770.25
6,144512,PEAK LIGHT CIDER,5,10.8,766.8
6,24527,"BRADLEY DISTRIBUTING CO, INC",3,-160,764.05
6,69154,LANTERN BREWING CO,4,0,752
6,73797,DEARBORN BREWING,5,-330,750
6,109735,OLENTANGY RIVER BREWING COMPANY,6,-360,749.97
6,9441,AMBIENTE OPCO LLC,2,-60,735
6,78608,ARROW BEER DIST. INC.,8,44.73,732.06
6,49581,BOONE VALLEY BREWING CO,4,97.2,731.2
6,134587,PREMIUM BEVERAGES PDX OR LLC,3,24,722.12
6,13470,MAD ANTHONY BREW CO.,1,-216,718
6,98676,PATRON SAINTS BREWERY,6,430,715.44
6,102568,R & R BREWING,3,150,710
6,54917,"AFTERMATH WINE & SPIRITS, LLC DBA TWENTY-ONE WINE",12,-399.96,700.04
6,48196,HOOF HEARTED BREWING,7,680,684
6,60801,BIG BARN BREWERY,4,0,680
6,98012,WILLIAM ROSE WINES LLC DBA OREGON WINE LAB,1,60,673.36
6,156710,VOYAGER BEVERAGE,1,-583.92,671.76
6,139495,INSURRECTION ALE WORKS,2,60,669.9
6,104967,"GFY LIBATIONS, LLC DBA GRAINS OF WRATH BREWERY",5,-270,660.4
6,42880,ESTATE WINES LTD,2,48,660
6,60538,SMS DISTRIBUTION LLC,1,74.19,659.67
6,65478,BLACH DISTRIBUTING LLC,2,-200,658
6,75935,618 SPIRITS DBA SHOWME BEVERAGE,5,-180,646.5
6,80106,NIMBLE HILL VINEYARD & WINERY,6,-7,634.04
6,8898,"BELLE POINT BEVERAGES INC. - FT. SMITH, AR",4,-298.8,628.85
6,25093,WISMETTAC ASIAN FOODS,10,0,625.8
6,35939,PEDDLER BREWING,3,90,624.91
6,156760,LIVING WATERS BREWING COMPANY,3,200,620
6,134903,BACKROAD BREWERY,3,20,603
6,119221,WALTER STATION BREWERY,1,0,600
6,95258,LIBRARY LIQUOR,3,47.1,596.66
6,112755,FIASCO FINE WINES LLC,4,0,596
6,63935,OIL HORSE BREWING COMPANY,4,-150,590
6,104145,"ALBANY STEAMWORKS, LLC DBA DELUXE BREWING",5,4.8,585.5
6,112470,WINE CONNECTION DBA PIGNATIELLO WINES,1,-121,584
6,93690,SWITCHYARD BREWING COMPANY,6,-134,584
6,78736,PROGRESS WINE GROUP,16,-626.4,582.11
6,24748,"SABACA BEVERAGE GROUP, INC - IL",1,2.28,581.7
6,111686,FORT SMITH BREWING CO.,2,35,580
6,62584,HY-VEE 1106 DAVENPORT #2 (SS),2,6,576.6
6,54614,"MTT DISTRIBUTING, INC",1,-30,576
6,128922,SEW HOP'D BREWERY LLC (D),2,90,570
6,66282,BIG RACK BREW HAUS,4,30,570
6,148966,FUNGUYS BREWING,1,405,567.5
6,135719,KINNEY CREEK BREWERY,2,90,566
6,88242,KOI POND BREWING COMPANY,2,50,560
6,95086,SIXTH SENSE BREWING CO.,3,-90,556.95
6,115440,BP DISTRIBUTION LLC DBA BROWAR POLSKA,1,51.25,551.25
6,80242,DILEMMA BREWING CO. LLC,5,30,550
6,104880,TIMBER CITY GINGER BEER,4,24,549
6,156134,CELTIC CROSS MEADERY LLC,2,55,548
6,143229,WACONIA BREWING COMPANY,3,30,540
6,63678,MISHIGAMA CRAFT BREWING,3,90,538
6,79134,3 KEYS,2,-30.1,534.3
6,77773,STONE & KEY CELLARS,2,30.11,531.95
6,98850,DECLARATION WHOLESALE WINE & SPIRITS,2,16.43,526.06
6,109489,TONY'S BAR SUPPLY,4,21.17,511.71
6,53283,TRIPTYCH BREWING COMPANY,2,309.9,509.85
6,106404,STACKED DECK BREWING,2,100,500
6,110923,DREKKER BREWING COMPANY,2,30,496.1
6,150131,LANDING BEER COMPANY,2,90,490
6,152663,HOLZLAGER BREWING COMPANY,3,-75,488
6,34590,BLUE STAR BREWING COMPANY,7,-30,485
6,127254,HAMBURG BREWING COMPANY,3,-90,479.5
6,44570,CORA IMPORTS,2,2.7,475.2
6,63753,"LA DONA, SBC",3,90,475
6,145372,PHARR MILL BREWING COMPANY,4,-30,470
6,112732,SPIDER CITY BREWING,1,90,465
6,104089,"FIELD ARTISAN BREWING, LLC",3,60,465
6,39007,REVEL WINE LLC,1,-16,464
6,154552,"COSCI & COOLEY BEVERAGES, LLC DBA GRATITUDE BREW",4,19.2,462
6,65220,BARROW BREWING COMPANY,2,-100,460
6,148021,CONFLUXCITY BREWING COMPANY,3,12,459
6,13425,HOOTIN HOLLER PACKAGE,2,67.11,454
6,23678,"VINO ET SPIRITUS, LLC",2,1.74,453.74
6,145068,NOLEN DISTRIBUTION,2,330,451
6,70759,MORGAN RIDGE VINEYARD,3,-180,450.8
6,85863,CORNERSTONE WINE & SPIRITS,1,-5,445
6,21107,"JWB WINE, LLC DBA BRAMAN WINERY",4,0,440
6,84770,ZORN BREW WORKS CO.,2,0,440
6,104265,CASCADE BREWING,2,90,440
6,125583,SOUTHERN ROOTS BREWING CO.,2,100,440
6,91846,MYTHIC BREWING LLC,2,30,440
6,22292,ROLLERS WINE & SPIRITS,1,150,430.84
6,125439,OLCC #1096 HILLSBORO LIQUOR,2,60.1,429.16
6,17337,GRELLNER SALES & SERVICES,8,351.8,426.3
6,140245,NOMADIC BEERWORKS,1,50,420
6,138970,BARKING ARMADILLO BREWING,4,0,420
6,151930,BREWERY FAISAN,2,30,420
6,89098,FENDERS BREWING,3,-60,410
6,78814,ARUNDEL CELLARS & BREWING CO.,1,0,406.53
6,89004,WOODY LODGE WINERY,1,22.91,404.66
6,71598,PERFECTION BEVERAGE CO.,4,16,403.9
6,150876,"HASSLE-FREE LIQUOR DELIVERY, INC. (NA)",4,400,400
6,139607,REBEL METTLE BREWERY LLC,2,-60,391.99
6,47964,BULL CREEK BREWING,1,50,384
6,112663,BANNER ELK BREWING CO.,5,-30,380
6,114258,ELDER PINE BREWING & BLENDING CO,1,-35,372
6,96103,HERON HILL VINEYARDS INC.,1,10,361.84
6,83240,HEADFLYER BREWING,3,-277,360
6,66760,THE PLAINS BREW CO.,5,-240,360
6,72241,"PEGASUS CITY BREWERY, LLC",2,30,359.94
6,61005,BLUE BLAZE BREWING INC.,2,0,358
6,13633,"AZ WINE DISTRIBUTORS, LLC",1,50,352.4
6,11035,REPUBLIC NATIONAL DIST - CORPUS CHRISTI,7,-150,349
6,9530,VIRTUOSO SELECTIONS,1,30,346.68
6,16379,JOHNSON DISTRIBUTING CO. - MI,6,-0.27,342.18
6,36889,HAILSTORM BREWING CO,3,-63.43,341.7
6,113713,PELICAN CRAFT BRANDS,1,-60,341.5
6,150678,LAKE NORMAN BREWERY,2,-150,340
6,149889,ASSEMBLY BREWING,2,7.2,338.4
6,91015,"AVA WINE & SPIRITS, LLC",1,-391.5,328.5
6,84011,GENERAL BEVERAGE SALES CO. DBA PRESTIGE WINES - WI,1,30,328
6,75997,SAINT BONIFACE CRAFT BREWING CO,4,-30,321.6
6,77601,"UNMAPPED BREWING COMPANY, LLC",2,-22,320
6,93736,"NORTHWEST BREWERY WORKS, INC DBA BOSK BREW WORKS",1,-50,303.68
6,99105,HOOD VIEW CIDERWORKS,1,14.4,302.4
6,95264,NOONEY INC.,2,62.5,296.9
6,88182,EARTH RIDER BREWERY,2,0,296
6,125304,MIKERPHONE BREWING,1,-52,296
6,104040,HEMISPHERE BREWING COMPANY,1,0,296
6,120984,"STARPOINT BREWING, LLC",3,-200,295
6,14890,"WALDORF DISTRIBUTING, INC.",3,-55.82,292.94
6,42393,LUPINE BREWING COMPANY,2,0,290
6,131598,DISGRUNTLED BREWING,1,-28,290
6,57486,ALPHABET VODKA,2,26.61,281.22
6,112464,CARTON BREWING,2,-90,280
6,89854,ACKC LIQUOR & BEVERAGE INC DBA LACEY LIQUOR & BEV,1,-90,279.2
6,50548,ALPINE BEVERAGE,2,-60,278.8
6,59228,"OUT OF THE BOX DISTRIBUTING, LLC",1,30,270
6,63995,BALKAN BEVERAGE LLC,2,-12.24,257.36
6,135623,BLUE WOLF BREWERY,4,-72,252
6,38843,HAMMERHEART BREWING COMPANY,1,60,252
6,17467,RONCHETTI DISTRIBUTING COMPANY - NOKOMIS,2,-60,248.2
6,17394,VIRGINIA WINERY DISTRIBUTION COMPANY,3,-598.4,246.6
6,6524,HAYDEN BEVERAGE,15,682.21,245.86
6,93543,KEG GROVE BREWING,1,-50,245
6,107857,MPWS CO. DBA PIONEER WINE COMPANIES,3,-44.25,240.75
6,11719,"REGAL WINES, LTD.",1,24,240
6,38344,FABULOUS FERMENTS LTD,1,30,240
6,107579,HEDGEHOG BREWING,1,50,235
6,15622,ATHENS DISTRIBUTING - CHATTANOOGA,1,20,235
6,14355,"TYGART VALLEY DISTRIBUTORS, INC.",2,-90,233
6,148023,SEVERANCE BEER LLC,2,-75,230
6,87950,IMMERSION BREWING LLC,4,9.6,229.6
6,90200,REIS ENTERPRISES LLC DBA SCULPTURE HOSPITALITY,1,79,228
6,67638,OLIPHANT BREWING,1,225,225
6,96430,SANTAN BREWING COMPANY,1,60,224
6,67875,PATTON BEVERAGE,3,6,220.55
6,100707,CITY ACRE BREWING CO.,2,-50,220
6,117070,OLCC #1139 BARBUR LIQUOR (SS),1,-111.72,217.08
6,21962,SPECIALTY BLENDS,1,155,215
6,130743,"ALAMO BEER COMPANY, LLC",2,-60,214
6,153783,HIHO BREWING CO,1,0,210
6,126551,FAXEL BEVERAGE DISTRIBUTION,1,-30,209.24
6,43849,PG FINE WINES,1,-998,206.8
6,107512,THE BREWTORIUM (D),2,-100,205
6,76405,BROKEN CLOCK BREWING COOPERATIVE,1,30,204
6,35021,SPECIALTY BRANDS,7,-830,204
6,88214,GREAT CENTRAL BREWING COMPANY,2,-60,200
6,111007,BIERLY BREWING,1,0,200
6,91327,DOWNEY BREWING COMPANY,1,60,200
6,19658,"CLERMONT SPRINGS DELI, INC. (SS)",1,0,192.87
6,95925,AMERICAN SOLERA,1,30,190
6,95253,"DEFIANT DISTRIBUTORS, LLC",1,-20,166
6,57488,"SALT SPRINGS BREWERY, LLC",1,30,165
6,115851,WINES BY SOPHIE,1,-42,162
6,117142,"CRAFT BEER GUILD OF RHODE ISLAND, LLC",1,-30,161
6,94687,REVOLUTION WHOLESALE,2,-120,156
6,123585,CROOKED CRAB BREWING COMPANY,1,-30,155
6,91001,MANIFEST BEER COMPANY,1,-30,154
6,83832,COWICHE CREEK BREWING COMPANY,1,-45,150
6,90946,URBAN RENEWAL BREWERY,1,15,135
6,103510,"WINES ON BELVOIR, LLC DBA SPECIALTY WINES",1,0,133.2
6,21257,"17TH STREET DISTRIBUTING, LLC",2,132.5,132.5
6,68336,DEVIL'S KETTLE BREWERY,1,-60,130
6,71787,BACKSIDE BREWERY,2,-67.2,129.2
6,17452,"MID-STATE WINE & LIQUORS, L.P.",2,0,125
6,141492,FIELD LA FEMME DBA FARM CLUB,4,-55.2,124.8
6,24421,OREGON BRAND MANAGEMENT,1,-40,120
6,102572,BIRDFISH BREWING COMPANY,1,-30,118.68
6,11539,FINE WINE TRADING CO.,1,-30,116
6,151393,PARADIGM SHIFT BREWING,1,30,115
6,87076,SPRINGFIELD BEER DISTRIBUTOR,1,-60,104.61
6,91839,GOOD SPIRITS DISTRIBUTING,1,-40,104
6,91732,THEW BREWING COMPANY,1,30,100
6,60275,LEGAL DRAFT BEER COMPANY,1,30,97.5
6,135990,FAINTING GOAT BREWING COMPANY,2,-100,80
6,22111,DEVINO WINE IMPORTERS,1,-47.94,79.95
6,25190,SOUTHERN GLAZER'S WINE & SPIRITS OF MD,1,71.93,71.93
6,19324,"METRO CELLARS, LLC",1,-16.08,55.92
6,104148,BOLD DOG BEER COMPANY,1,-150,51.42
6,23620,JFC INTERNATIONAL - PHOENIX,1,1.4,47.9
6,54230,BOTTLES BEVERAGE - COLUMBIA,2,3.2,43.16
6,63144,E-CORP INC.,4,-47.82,42.18
6,18541,ASSOCIATED DISTRIBUTORS-ROANOKE DBA BREAKTHRU BEV,1,25.44,25.44
6,12969,TRAMONTE DISTRIBUTING CO.,8,277.81,23.24
6,94599,ARTISAN WHOLESALE,2,-321.67,3.73
6,75809,MONTGOMERY BREWING,1,-136,0
6,11799,CARROLL WINE & SPIRITS,1,-1.02,-1.02
6,35331,SOUTHERN GLAZER'S WINE & SPIRITS OF IA,2,-1.5,-1.5
6,26372,"WINES BY THE CLASS, LLC DBA FLEUR DE LA IMPORTS",1,-6,-6
6,68522,LTD BREWING,1,-6,-6
6,17780,"WEST PLAINS BEVERAGE COMPANY, INC.",1,-6.99,-6.99
6,121085,HARBOTTLE BREWING COMPANY,1,-19.75,-19.75
6,95147,MOMENTUM BEVERAGE TEAM COLORADO,1,-21,-21
6,11471,"INTERNATIONAL CELLARS, LLC",1,-26,-26
6,130126,NAUSER BEVERAGE CO - HANNIBAL,1,-30,-30
6,113883,J & L WINES,1,-30,-30
6,12593,"EMPIRE DISTRIBUTORS OF TN, INC. - MEMPHIS",1,-30.45,-30.45
6,18498,VANGUARD WINES,3,-248.61,-32.85
6,17035,FLANIGAN DISTRIBUTING OF DOOR COUNTY INC.,3,-33.66,-33.66
6,95271,MONSIEUR TOUTON SELECTIONS (NC),2,-37.5,-37.5
6,47810,REDOUX WINES,1,-51,-51
6,16932,"CROSSROAD VINTNERS/DOUBLE MAGNUM, LLC",2,-60,-60
6,117389,COMMON SPACE BREWING,1,-60,-60
6,19757,WILLIAMS CORNER WINE,2,-428.21,-61.54
6,99002,"MAVERICK WINE COMPANY OF COLORADO, LLC",1,-70,-70
6,47013,GRAND JUNCTION BREWING CO. LLC,1,-80,-80
6,17172,GREAT RIVERS DISTRIBUTING,1,-100,-81.25
6,62004,LUCKY ENVELOPE BREWING,1,-90,-90
6,89304,GREENWOOD CIDER COMPANY,1,-90,-90
6,140723,CHAGRIN VALLEY BEVERAGE LLC (SS),1,-108.28,-108.28
6,141929,"ENCORE CIDER, LLC",1,-110,-110
6,113899,PEPSI BEVERAGES COMPANY (GC),2,-50,-122.28
6,52820,BRESCOME BARTON INC.,5,-150,-150
6,16447,STOKES DISTRIBUTING,1,0.01,-160.07
6,86842,THE HARVEST WINE COMPANY LLC,1,-177,-177
6,94064,MISSING MOUNTAIN BREWING COMPANY,1,-180,-180
6,135433,SUPERB WINES INTERNATIONAL LLC,1,-180,-180
6,86918,"TAHOE SPIRITS, INC.",1,-180,-180
6,94337,LIME VENTURES,5,-180,-180
6,7259,SIGELS BEVERAGES,17,-1835.68,-183.34
6,22106,NODA BREWING COMPANY,1,-187.25,-187.25
6,10077,RELIABLE CHURCHILL DBA BREAKTHRU BEVERAGE MD,1,-210,-210
6,119915,TWO SIX CRAFT DISTRIBUTORS,1,-230.9,-230.9
6,8731,THREE LAKES DISTRIBUTING,1,-50,-234.5
6,41221,VERAISON BEVERAGE DISTRIBUTORS,1,-239.4,-239.4
6,44310,BAYSTATE WINE COMPANY,1,-240,-240
6,31782,TAVOLO VIGNETO,2,-244.5,-244.5
6,114447,TIE AND TIMBER BEER CO.,3,-250,-250
6,93278,STANDARD BREWING,4,-250,-250
6,29522,OPICI FAMILY DISTRIBUTING OF MARYLAND LLC,2,-272.34,-272.34
6,8196,DIXIE BEVERAGE,6,-293.94,-293.94
6,34395,GORDON LOGISTICS,1,0,-312.84
6,28342,"100% ITALIANO, INC.",1,-27.2,-326.4
6,24448,TUSCANY DISTRIBUTORS CENTRAL FLORIDA LLC,1,-330.9,-330.9
6,37027,HARVEST BEVERAGE COMPANY,1,-338.97,-338.97
6,148473,EPIC BREWING COMPANY,1,-365,-365
6,45940,"SWEETLAND ORCHARD, LLC",12,-2432,-385
6,132949,FAT PANTS BREWING CO.,2,-205,-410
6,10421,"INTERNATIONAL WINE & SPIRITS, INC. - FL",1,-420,-420
6,60988,SALVETO LLC,4,-200.88,-428.76
6,16944,"DIONYSUS IMPORTS, INC. - TX",1,-434.75,-434.75
6,26729,"GLOBAL BEVERAGE GROUP, LLC",1,-450,-450
6,123449,WELL CRAFTED BEER COMPANY,1,-60,-500
6,116132,GREEN LIGHT DISTRIBUTION LLC,1,-501,-501
6,112371,PHX BEER CO,1,-510,-510
6,104926,YOUNG'S MARKET COMPANY OF OREGON DBA RNDC OR,7,-540,-540
6,48327,L'EFT BANK WINE CO.,2,-543,-543
6,9233,CLASSICO DISTRIBUTOR,5,-576,-576
6,114843,LENOIR COUNTY ABC BOARD,1,-582.2,-582.2
6,33775,SOUTHERN GLAZER'S WINE & SPIRITS OF OR,18,-857.14,-588.82
6,125425,"CSM DISTRIBUTING, LLC",1,-597,-597
6,38043,PINE STATE SPIRITS,13,-462.2,-608.9
6,7456,BELLAVANCE BEVERAGE,5,-778,-610.5
6,80757,LE STORIE WINES,1,-624.12,-624.12
6,75618,BRONCO WINE COMPANY / CLASSIC WINES OF CALIFORNIA,2,-848.16,-648.16
6,7957,JOHNSON BROTHERS - NEVADA,13,-570,-660
6,23625,"CHAMELEON DISTRIBUTORS, LLC",1,-667.22,-667.22
6,148393,PARADISE BEVERAGES INC.,7,206.26,-733.94
6,114913,ALAMANCE MUNICIPAL ABC BOARD,1,-737.5,-737.5
6,20179,WOODBERRY WINE LLC,4,-1775.4,-863.1
6,37959,IOWA ALCOHOLIC BEVERAGES DIVISION,10,-894.6,-894.6
6,7991,RC DISTRIBUTORS,1,-923.25,-923.25
6,49633,SOUTHERN BEVERAGE CO. OF VICKSBURG,14,0,-936.7
6,19868,PRESTIGE BEVERAGE GROUP,1,-945.71,-945.71
6,23316,SOUTHERN GLAZER'S WINE & SPIRITS OF LA,5,-672.75,-1002.75
6,84125,EL RANCHO WINE,1,-1003.35,-1003.35
6,55052,DOSSEY VINEYARDS DBA PURPLE TOAD WINERY,2,-1056,-1056
6,66602,7 LOCKS BREWING,4,-982,-1154
6,150850,ROMBAUER VINEYARDS,2,-1216,-1216
6,8526,REPUBLIC NATIONAL DIST - LAFAYETTE,18,-1814.2,-1304.2
6,38337,WALTON BEVERAGE COMPANY,345,-2577.6,-1820
6,26042,FLORIDA INDEPENDENT LIQUOR COMPANY (D),3,-1851.42,-1851.42
6,13061,"EMPIRE DISTRIBUTORS OF TN, INC. - KNOXVILLE",5,-857.21,-1903.13
6,42327,MONSIEUR TOUTON SELECTION (FL),2,-2106.2,-2004.2
6,16792,ANGELS SHARE SOUTH,6,-573.33,-2130.65
6,7814,"FUN BEVERAGE, INC.",21,-1596,-2147.64
6,10042,INTERMOUNTAIN DISTRIBUTING,44,1041.58,-2368.71
6,11873,"BACCHUS IMPORTERS, LTD.",8,-2423.33,-2423.33
6,97476,OTHER HALF BREWING COMPANY,7,-2734,-2590
6,10840,"MEXCOR, INC.",11,-3233.9,-2941.4
6,10566,WINDHAM DISTRIBUTING COMPANY,10,1093.91,-3033.99
6,8167,GRAPE EXPECTATIONS - OR,47,-120,-3097.74
6,49879,GALLO WINE SALES OF NEW JERSEY INC,21,2332.7,-3168.44
6,9752,GENERAL WHOLESALE - AUGUSTA,20,-1260,-3542.79
6,8134,UNIQUE WINE CO.,76,1167.99,-4002.72
6,14091,SUMMIT DISTRIBUTING COMPANY,457,-29451.86,-4144.98
6,29899,RARE CHAMPAGNES LLC DBA TERROIR SELECTIONS,13,-5828.64,-4312.64
6,33001,"NEW FRANCE WINE CO, INC",2,-4669.41,-4667.41
6,35512,SOUTHERN GLAZER'S WINE & SPIRITS OF MO,4,-5287.05,-5287.05
6,58044,EMPIRE DISTRIBUTORS OF COLORADO,5,-5300.16,-5300.16
6,17260,WASATCH DISTRIBUTING CO. INC.,44,-1740,-6060
6,17236,"FECHTEL BEVERAGE & SALES, INC.",70,-5100,-6958.95
6,46983,ALABAMA ALCOHOL BEVERAGE CONTROL,8,-8953,-8298.24
6,14704,GREY EAGLE DISTRIBUTORS - MISSOURI,3,-9612.99,-9612.99
6,7061,BEN ARNOLD DIST. DBA BREAKTHRU BEVERAGE SC,162,-5960,-10220
6,466,"KENTUCKY EAGLE, INC.",54,132.6,-10591.55
6,44462,VICTORY WINE GROUP,19,-10892.82,-10892.82
6,16207,REGAL WINE COMPANY,45,-15951,-10986
6,12983,"ELITE WINES IMPORTS, INC.",3,-12708.43,-13210.1
6,480,SMITH BROTHERS DISTRIBUTING,237,-3268.6,-13586.34
6,25823,"FAVORITE BRANDS, LLC - AUSTIN",186,-10982,-16382
6,12699,VENTURE MARKETING GROUP,124,-6700,-25511.87
6,18160,SOUTHERN GLAZER'S WINE & SPIRITS OF IN,567,-29002.06,-26263.37
6,10896,"FIVE STAR DISTRIBUTING, INC.",469,-46080.53,-35621.46
6,29529,ARTISAN BEER,572,-35820.75,-43647.3
6,13978,REPUBLIC NATIONAL DIST - COLUMBIA,71,-56973.67,-53606.46
6,39712,CAVALIER DISTRIBUTING INDIANA LLC,751,-49103.21,-78591.51
6,14399,NATIONAL DISTRIBUTORS - ME,1331,0,-102802.59
6,9048,"BREAKTHRU BEVERAGE MINNESOTA BEER, LLC",1352,-135150,-135150
6,27710,"AUGUST A BUSCH CO OF MASS, INC.",40,-844.17,-143737.27
